name,coordinates,local_government,fill_rate,landfill_site,waste_type,total_volume,facility_status,title
吉良町饗庭一般廃棄物最終処分場,"[137.077042, 34.806595]",吉良町(愛知県),46,山間,不燃ごみ,46500,埋立中,愛知県西尾市吉良町饗庭
三好町不燃物埋立処分場,"[137.081116, 35.083122]",三好町(愛知県),10,山間,その他,85400,埋立中,愛知県みよし市三好町
旭町不燃物最終処分場,"[137.218628, 34.825787]",旭町(愛知県),36,山間,不燃ごみ,29110,埋立中,愛知県蒲郡市旭町
音羽町一般廃棄物埋立処分場,"[136.981735, 34.872593]",音羽町(愛知県),88,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,14250,埋立中,愛知県碧南市音羽町一丁目
小坂井町一般廃棄物最終処分場,"[137.365082, 34.795765]",小坂井町(愛知県),98,平地,不燃ごみ・破砕ごみ・中間処理残査,39248,埋立中,愛知県豊川市小坂井町
田原町一般廃棄物最終処分場（リサイクルセンター併設）,"[137.246445, 34.667103]",田原町(愛知県),100,山間,混合・破砕ごみ・中間処理残査,51598,埋立中,愛知県田原市田原町１番地
田原町埋立処分場（破砕施設併設）,"[137.259613, 34.673187]",田原町(愛知県),63,山間,不燃ごみ・資源・その他・粗大ごみ,78900,埋立中,愛知県田原市田原町
赤羽根町環境センター,"[137.199615, 34.621239]",赤羽根町(愛知県),13,山間,不燃ごみ・直接搬入ごみ・焼却残渣,12200,埋立中,愛知県田原市赤羽根町
新城広域事務組合一般廃棄物埋立処分地,"[137.497757, 34.89893]",新城広域事務組合(愛知県),48,山間,焼却残渣,37000,埋立中,愛知県新城市
常滑武豊衛生組合一般廃棄物最終処分場,"[136.854477, 34.896088]",常滑武豊衛生組合(愛知県),100,山間,焼却残渣,54890,埋立中,愛知県常滑市
豊川宝飯衛生組合焼却灰最終処分場,"[137.375839, 34.826942]",豊川宝飯衛生組合(愛知県),100,平地,焼却残渣,24641,埋立終了,愛知県豊川市
豊川宝飯衛生組合一宮焼却灰最終処分場,"[137.375839, 34.826942]",豊川宝飯衛生組合(愛知県),36,山間,焼却残渣,84493,埋立中,愛知県豊川市
小牧岩倉衛生組合環境センター処分場,"[136.910995, 35.29044]",小牧岩倉衛生組合(愛知県),19,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,293900,埋立中,愛知県小牧市
知多南部衛生組合一般廃棄物最終処分場,"[136.864761, 34.996532]",知多南部衛生組合(愛知県),92,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,157000,埋立中,愛知県知多郡
江南丹羽環境管理組合最終処分場,"[136.870773, 35.332081]",江南丹羽環境管理組合(愛知県),53,平地,焼却残渣,32300,埋立中,愛知県江南市
北設広域事務組合中田クリーンセンター最終処分場,"[136.911667, 35.194168]",北設広域事務組合(愛知県),49,山間,不燃ごみ,10814,埋立中,愛知県名古屋市北区
北設広域事務組合中田クリーンセンター滝ノ入処分場,"[136.911667, 35.194168]",北設広域事務組合(愛知県),46,山間,不燃ごみ,3600,埋立中,愛知県名古屋市北区
豊田加茂広域市町村圏事務処理組合勘八燃物処分場,"[136.884628, 35.310947]",豊田加茂広域市町村圏事務処理組合(愛知県),79,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,662000,埋立中,愛知県大口町豊田
津市西部清掃工場,"[136.50444, 34.700497]",津市(三重県),0,山間,その他・焼却残渣,195210,埋立中,三重県津市西阿漕町岩田
四日市市南部埋立処分場,"[136.629059, 35.001198]",四日市市(三重県),69,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,2437549,埋立中,三重県四日市市南いかるが町
伊勢市廃棄物投棄場,"[136.709335, 34.487492]",伊勢市(三重県),99,平地,不燃ごみ・直接搬入ごみ,478156,埋立中,三重県伊勢市
松阪市一般廃棄物最終処分場,"[136.527618, 34.577972]",松阪市(三重県),15,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,219000,埋立中,三重県松阪市
桑名市一般廃棄物埋立最終処分場,"[136.689636, 35.059307]",桑名市(三重県),54,平地,その他,34623,埋立中,三重県桑名市一色町
鈴鹿市深谷処理場,"[136.50531, 34.924065]",鈴鹿市(三重県),100,山間,直接搬入ごみ,609407,埋立終了,三重県鈴鹿市深溝町
鈴鹿市深谷処理場,"[136.50531, 34.924065]",鈴鹿市(三重県),100,山間,直接搬入ごみ,118948,埋立終了,三重県鈴鹿市深溝町
鈴鹿市不燃物リサイクルセンター,"[136.584213, 34.881855]",鈴鹿市(三重県),32,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,335900,埋立中,三重県鈴鹿市
尾鷲市不燃物投棄場,"[136.190979, 34.070786]",尾鷲市(三重県),97,山間,不燃ごみ,116200,埋立終了,三重県尾鷲市
亀山市八輪衛生公苑最終処分場,"[136.45166, 34.855831]",亀山市(三重県),94,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,441408,埋立中,三重県亀山市
鳥羽市清掃センター最終処分場,"[136.84343, 34.481342]",鳥羽市(三重県),63,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,200000,埋立中,三重県鳥羽市
鳥羽市菅島一般廃棄物最終処分場,"[136.888168, 34.489937]",鳥羽市(三重県),14,山間,不燃ごみ・焼却残渣,13000,埋立中,三重県鳥羽市菅島町
熊野市有馬不燃物処分場,"[136.079376, 33.880947]",熊野市(三重県),75,平地,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,225700,埋立中,三重県熊野市有馬町
東員町最終処分場,"[136.583618, 35.074165]",東員町(三重県),24,山間,直接搬入ごみ,114332,埋立中,三重県員弁郡東員町
菰野町不燃物処理場,"[136.507507, 35.02]",菰野町(三重県),86,山間,不燃ごみ・資源・直接搬入ごみ,53998,埋立中,三重県菰野町
多気町美化センター,"[136.546112, 34.496113]",多気町(三重県),80,山間,不燃ごみ,150000,埋立中,三重県多気郡多気町
明和町美化センター,"[136.623398, 34.547596]",明和町(三重県),92,平地,不燃ごみ,7200,埋立中,三重県多気郡明和町
玉城町粗大ごみ処理場,"[136.630829, 34.490276]",玉城町(三重県),100,平地,不燃ごみ,33118,埋立中,三重県玉城町
度会町美化センター,"[136.622498, 34.438889]",度会町(三重県),90,山間,不燃ごみ,10336,埋立中,三重県度会郡度会町
志摩町一般廃棄物最終処分場,"[136.829666, 34.328224]",志摩町(三重県),62,山間,不燃ごみ・直接搬入ごみ・焼却残渣,111000,埋立中,三重県志摩郡
伊賀南部環境衛生組合最終処分場,"[136.142258, 34.749832]",伊賀南部環境衛生組合(三重県),34,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,190630,埋立中,三重県伊賀市
伊賀南部環境衛生組合不燃物処理場,"[136.142258, 34.749832]",伊賀南部環境衛生組合(三重県),100,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,113210,埋立終了,三重県伊賀市
上野市ほか４か町村環境衛生組合不燃物処理場,"[136.66655, 35.062859]",上野市ほか４か町村環境衛生組合(三重県),79,山間,不燃ごみ,150000,埋立中,三重県桑名市上野
南牟婁清掃施設組合一般廃棄物最終処分場,"[136.301071, 34.320183]",南牟婁清掃施設組合(三重県),48,山間,不燃ごみ・粗大ごみ・焼却残渣,68000,埋立中,三重県大台町南
大津市大田廃棄物最終処分場,"[135.924637, 34.985455]",大津市(滋賀県),32,山間,不燃ごみ・直接搬入ごみ,225600,埋立中,滋賀県大津市大萱
大津市南部不燃物処分地,"[135.908295, 34.940739]",大津市(滋賀県),100,山間,不燃ごみ・直接搬入ごみ,219000,埋立終了,滋賀県大津市南郷
近江八幡市立最終処分場,"[136.097961, 35.128323]",近江八幡市(滋賀県),4,平地,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,157514,埋立中,滋賀県近江八幡市
近江八幡市立最終処分場,"[136.097961, 35.128323]",近江八幡市(滋賀県),100,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,104000,埋立終了,滋賀県近江八幡市
草津市処分場,"[135.959991, 35.01318]",草津市(滋賀県),93,水面,不燃ごみ・直接搬入ごみ,85000,埋立中,滋賀県草津市
栗東町岡最終処分場,"[135.998062, 35.021667]",栗東町(滋賀県),87,平地,その他,24000,埋立中,滋賀県栗東市
日野町不燃物最終処分場,"[136.246109, 35.018055]",日野町(滋賀県),70,山間,その他,5200,埋立中,滋賀県蒲生郡日野町
新旭町不燃物処分場,"[136.249527, 35.421028]",新旭町(滋賀県),87,山間,不燃ごみ・直接搬入ごみ,160400,埋立中,滋賀県長浜市新旭町
大津市・志賀町行政事務組合一般廃棄物最終処分場,"[135.854721, 35.017776]",大津市・志賀町行政事務組合(滋賀県),100,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,149500,埋立終了,滋賀県大津市
大津市・志賀町行政事務組合一般廃棄物最終処分場増設１期,"[135.854721, 35.017776]",大津市・志賀町行政事務組合(滋賀県),98,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,45000,埋立中,滋賀県大津市
野洲郡行政事務組合立一般廃棄物最終処分場,"[136.025833, 35.067501]",野洲郡行政事務組合(滋賀県),98,平地,直接搬入ごみ・破砕ごみ・中間処理残査,131729,埋立中,滋賀県野洲郡
彦根犬上広域行政組合日夏投棄場,"[136.25972, 35.274445]",彦根犬上広域行政組合(滋賀県),100,平地,不燃ごみ,800000,埋立終了,滋賀県彦根市
彦根犬上広域行政組合中山投棄場,"[136.25972, 35.274445]",彦根犬上広域行政組合(滋賀県),11,山間,不燃ごみ,237000,埋立中,滋賀県彦根市
京都市東部山間埋立処分地,"[135.776398, 34.997093]",京都市(京都府),2,山間,不燃ごみ・直接搬入ごみ・焼却残渣,4500000,埋立中,京都府京都市東山区
福知山市不燃物埋立処分場,"[135.126389, 35.296665]",福知山市(京都府),73,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,900000,埋立中,京都府福知山市
舞鶴市滝ヶ下埋立処理場,"[135.196854, 35.466751]",舞鶴市(京都府),87,山間,破砕ごみ・中間処理残査・焼却残渣,329000,埋立中,京都府舞鶴市滝ケ宇呂
綾部市清掃工場,"[135.258606, 35.298889]",綾部市(京都府),19,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,78000,埋立中,京都府綾部市
綾部市清掃工場,"[135.258606, 35.298889]",綾部市(京都府),100,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,107407,埋立終了,京都府綾部市
宮津市南部不燃物処理場,"[135.195557, 35.535557]",宮津市(京都府),100,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,28400,埋立終了,京都府宮津市
宮津市北部不燃物処理場,"[135.195557, 35.535557]",宮津市(京都府),100,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,251500,埋立終了,京都府宮津市
宮津市東部不燃物処理場,"[135.198288, 35.641598]",宮津市(京都府),9,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,82000,埋立中,京都府宮津市東野
宮津市今福不燃物処理場,"[135.201462, 35.507481]",宮津市(京都府),100,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,40000,埋立終了,京都府宮津市今福
亀岡市医王谷エコトピア,"[135.573593, 35.013401]",亀岡市(京都府),87,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,572322,埋立中,京都府亀岡市
京田辺市環境衛生センター天王碧水園,"[135.767715, 34.814434]",京田辺市(京都府),48,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,117900,埋立中,京都府京田辺市
山城町桜台環境センター,"[135.771133, 34.997425]",山城町(京都府),30,山間,不燃ごみ,37639,埋立中,京都府京都市東山区山城町
三和町下川合不燃物処理場,"[135.246262, 35.234791]",三和町(京都府),80,山間,不燃ごみ・粗大ごみ,16000,埋立中,京都府福知山市三和町下川合
大江町三河一般廃棄物最終処分場,"[135.180817, 35.419525]",大江町(京都府),12,山間,不燃ごみ・粗大ごみ・焼却残渣,35500,埋立中,京都府福知山市大江町三河
大江町二俣不燃物処理場,"[135.15155, 35.412354]",大江町(京都府),100,山間,不燃ごみ・粗大ごみ,67000,埋立終了,京都府福知山市大江町二俣
加悦町不燃物処理場,"[135.09639, 35.504887]",加悦町(京都府),23,山間,不燃ごみ・直接搬入ごみ・焼却残渣,50000,埋立中,京都府与謝野町加悦
加悦町不燃物処理場,"[135.09639, 35.504887]",加悦町(京都府),100,山間,不燃ごみ・直接搬入ごみ・焼却残渣,45003,埋立終了,京都府与謝野町加悦
岩滝町不燃物処理場,"[135.766129, 34.99345]",岩滝町(京都府),100,山間,粗大ごみ,25369,埋立中,京都府京都市下京区岩滝町
岩滝町一般廃棄物最終処分場,"[135.766129, 34.99345]",岩滝町(京都府),7,山間,不燃ごみ・直接搬入ごみ・焼却残渣,29000,埋立中,京都府京都市下京区岩滝町
伊根町埋立処分地,"[135.272781, 35.675278]",伊根町(京都府),3,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,10500,埋立中,京都府伊根町
大宮町清掃センター,"[135.765671, 34.989639]",大宮町(京都府),64,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,63300,埋立中,京都府京都市下京区大宮町
久美浜町不燃物処理場,"[134.891296, 35.607464]",久美浜町(京都府),47,山間,不燃ごみ・粗大ごみ・焼却残渣,35000,埋立中,京都府京丹後市久美浜町
勝竜寺埋立地,"[135.705917, 34.913311]",乙訓環境衛生組合(京都府),68,平地,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,318100,埋立中,京都府長岡京市勝竜寺
大阪市北港処分地南地区,"[135.509995, 34.705555]",大阪市(大阪府),90,海面,不燃ごみ・焼却残渣,11690000,埋立中,大阪府大阪市北区
堺市クリーンセンター南部処理場,"[135.483063, 34.573334]",堺市(大阪府),77,山間,混合・直接搬入ごみ・焼却残渣,716300,埋立中,大阪府堺市
堺市南部処理場（旧処分地）,"[135.490433, 34.486408]",堺市(大阪府),100,山間,混合・直接搬入ごみ・焼却残渣,403000,埋立終了,大阪府堺市南区
高槻市前島クリーンセンター,"[135.644363, 34.845825]",高槻市(大阪府),53,平地,破砕ごみ・中間処理残査・焼却残渣,230000,埋立中,大阪府高槻市前島
