都道府県名,地方公共団体名,施設名称,年間処理量,資源回収量,処理対象廃棄物,処理方式,施設の改廃,産業廃棄物の搬入の有無,リユース・リペア機能・内容,
茨城県,大洗、鉾田、水戸環境組合,大洗、鉾田、水戸環境組合クリーンセンター,692,456,粗大ごみ・不燃ごみ・混合（未分別）ごみ・可燃ごみ,併用,,無し,機能なし
茨城県,江戸崎地方衛生土木組合,江戸崎地方衛生土木組合圧縮施設,167,,不燃ごみ,圧縮,,無し,機能なし
茨城県,江戸崎地方衛生土木組合,江戸崎地方衛生土木組合破砕施設,3809,,粗大ごみ,破砕,,無し,機能なし
茨城県,筑西広域市町村圏事務組合,筑西広域市町村圏事務組合環境センター,3131,1069,粗大ごみ・不燃ごみ,併用,,無し,機能なし
茨城県,霞台厚生施設組合,霞台厚生施設組合環境センター,,,粗大ごみ・不燃ごみ・資源ごみ,併用,廃止,,機能なし
茨城県,霞台厚生施設組合,霞台厚生施設組合リサイクルセンター,2727,2154,粗大ごみ・不燃ごみ・資源ごみ,併用,新設（新規稼働）,無し,機能なし
茨城県,下妻地方広域事務組合,ごみ処理施設「クリーンポート・きぬ」,1530.41,,粗大ごみ・不燃ごみ,併用,,無し,機能なし
栃木県,宇都宮市,クリーンパーク茂原リサイクルプラザ,3439,1146.23,粗大ごみ,破砕,,無し,修理・展示・販売
栃木県,足利市,足利市南部クリーンセンター（粗大ごみ処理施設）,1348,1151,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
栃木県,栃木市,とちぎクリーンプラザ　リサイクルプラザ,941,680,粗大ごみ,破砕,,無し,修理・展示・販売
栃木県,佐野市,葛生清掃センター,554,316,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
栃木県,佐野市,佐野市みかもクリーンセンター,1545,486,粗大ごみ・不燃ごみ,併用,,無し,修理・展示・販売・譲渡
栃木県,鹿沼市,環境クリーンセンター(粗大ごみ処理施設),2621,1071,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
栃木県,那須塩原市,那須塩原クリーンセンター,956,386,粗大ごみ・不燃ごみ,破砕,,無し,機能なし
栃木県,南那須地区広域行政事務組合,保健衛生センター,750,360,粗大ごみ・不燃ごみ・資源ごみ,併用,,無し,機能なし
